REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,MINCOABOL,2043,0.0
GLOBAL,MINCOABOL,2044,0.0
GLOBAL,MINCOABOL,2045,0.0
GLOBAL,MINCOABOL,2046,0.0
GLOBAL,MINCOABOL,2047,0.0
GLOBAL,MINCOABOL,2048,0.0
GLOBAL,MINCOABOL,2049,0.0
GLOBAL,MINCOABOL,2050,0.0
GLOBAL,MINCOABRA,2021,0.0
GLOBAL,MINCOABRA,2022,0.0
GLOBAL,MINCOABRA,2023,0.0
GLOBAL,MINCOABRA,2024,0.0
GLOBAL,MINCOABRA,2025,0.0
GLOBAL,MINCOABRA,2026,0.0
GLOBAL,MINCOABRA,2027,0.0
GLOBAL,MINCOABRA,2028,0.0
GLOBAL,MINCOABRA,2029,0.0
GLOBAL,MINCOABRA,2030,0.0
GLOBAL,MINCOABRA,2031,0.0
GLOBAL,MINCOABRA,2032,0.0
GLOBAL,MINCOABRA,2033,0.0
GLOBAL,MINCOABRA,2034,0.0
GLOBAL,MINCOABRA,2035,0.0
GLOBAL,MINCOABRA,2036,0.0
GLOBAL,MINCOABRA,2037,0.0
GLOBAL,MINCOABRA,2038,0.0
GLOBAL,MINCOABRA,2039,0.0
GLOBAL,MINCOABRA,2040,0.0
GLOBAL,MINCOABRA,2041,0.0
GLOBAL,MINCOABRA,2042,0.0
GLOBAL,MINCOABRA,2043,0.0
GLOBAL,MINCOABRA,2044,0.0
GLOBAL,MINCOABRA,2045,0.0
GLOBAL,MINCOABRA,2046,0.0
GLOBAL,MINCOABRA,2047,0.0
GLOBAL,MINCOABRA,2048,0.0
GLOBAL,MINCOABRA,2049,0.0
GLOBAL,MINCOABRA,2050,0.0
GLOBAL,MINCOACHL,2021,0.0
GLOBAL,MINCOACHL,2022,0.0
GLOBAL,MINCOACHL,2023,0.0
GLOBAL,MINCOACHL,2024,0.0
GLOBAL,MINCOACHL,2025,0.0
GLOBAL,MINCOACHL,2026,0.0
GLOBAL,MINCOACHL,2027,0.0
GLOBAL,MINCOACHL,2028,0.0
GLOBAL,MINCOACHL,2029,0.0
GLOBAL,MINCOACHL,2030,0.0
GLOBAL,MINCOACHL,2031,0.0
GLOBAL,MINCOACHL,2032,0.0
GLOBAL,MINCOACHL,2033,0.0
GLOBAL,MINCOACHL,2034,0.0
GLOBAL,MINCOACHL,2035,0.0
GLOBAL,MINCOACHL,2036,0.0
GLOBAL,MINCOACHL,2037,0.0
GLOBAL,MINCOACHL,2038,0.0
GLOBAL,MINCOACHL,2039,0.0
GLOBAL,MINCOACHL,2040,0.0
GLOBAL,MINCOACHL,2041,0.0
GLOBAL,MINCOACHL,2042,0.0
GLOBAL,MINCOACHL,2043,0.0
GLOBAL,MINCOACHL,2044,0.0
GLOBAL,MINCOACHL,2045,0.0
GLOBAL,MINCOACHL,2046,0.0
GLOBAL,MINCOACHL,2047,0.0
GLOBAL,MINCOACHL,2048,0.0
GLOBAL,MINCOACHL,2049,0.0
GLOBAL,MINCOACHL,2050,0.0
GLOBAL,MINCOACOL,2021,0.0
GLOBAL,MINCOACOL,2022,0.0
GLOBAL,MINCOACOL,2023,0.0
GLOBAL,MINCOACOL,2024,0.0
GLOBAL,MINCOACOL,2025,0.0
GLOBAL,MINCOACOL,2026,0.0
GLOBAL,MINCOACOL,2027,0.0
GLOBAL,MINCOACOL,2028,0.0
GLOBAL,MINCOACOL,2029,0.0
GLOBAL,MINCOACOL,2030,0.0
GLOBAL,MINCOACOL,2031,0.0
GLOBAL,MINCOACOL,2032,0.0
GLOBAL,MINCOACOL,2033,0.0
GLOBAL,MINCOACOL,2034,0.0
GLOBAL,MINCOACOL,2035,0.0
GLOBAL,MINCOACOL,2036,0.0
GLOBAL,MINCOACOL,2037,0.0
GLOBAL,MINCOACOL,2038,0.0
GLOBAL,MINCOACOL,2039,0.0
GLOBAL,MINCOACOL,2040,0.0
GLOBAL,MINCOACOL,2041,0.0
GLOBAL,MINCOACOL,2042,0.0
GLOBAL,MINCOACOL,2043,0.0
GLOBAL,MINCOACOL,2044,0.0
GLOBAL,MINCOACOL,2045,0.0
GLOBAL,MINCOACOL,2046,0.0
GLOBAL,MINCOACOL,2047,0.0
GLOBAL,MINCOACOL,2048,0.0
GLOBAL,MINCOACOL,2049,0.0
GLOBAL,MINCOACOL,2050,0.0
GLOBAL,MINCOACRI,2021,0.0
GLOBAL,MINCOACRI,2022,0.0
GLOBAL,MINCOACRI,2023,0.0
GLOBAL,MINCOACRI,2024,0.0
GLOBAL,MINCOACRI,2025,0.0
GLOBAL,MINCOACRI,2026,0.0
GLOBAL,MINCOACRI,2027,0.0
GLOBAL,MINCOACRI,2028,0.0
GLOBAL,MINCOACRI,2029,0.0
GLOBAL,MINCOACRI,2030,0.0
GLOBAL,MINCOACRI,2031,0.0
GLOBAL,MINCOACRI,2032,0.0
GLOBAL,MINCOACRI,2033,0.0
GLOBAL,MINCOACRI,2034,0.0
GLOBAL,MINCOACRI,2035,0.0
GLOBAL,MINCOACRI,2036,0.0
GLOBAL,MINCOACRI,2037,0.0
GLOBAL,MINCOACRI,2038,0.0
GLOBAL,MINCOACRI,2039,0.0
GLOBAL,MINCOACRI,2040,0.0
GLOBAL,MINCOACRI,2041,0.0
GLOBAL,MINCOACRI,2042,0.0
GLOBAL,MINCOACRI,2043,0.0
GLOBAL,MINCOACRI,2044,0.0
GLOBAL,MINCOACRI,2045,0.0
GLOBAL,MINCOACRI,2046,0.0
GLOBAL,MINCOACRI,2047,0.0
GLOBAL,MINCOACRI,2048,0.0
GLOBAL,MINCOACRI,2049,0.0
GLOBAL,MINCOACRI,2050,0.0
GLOBAL,MINCOADOM,2021,0.0
GLOBAL,MINCOADOM,2022,0.0
GLOBAL,MINCOADOM,2023,0.0
GLOBAL,MINCOADOM,2024,0.0
GLOBAL,MINCOADOM,2025,0.0
GLOBAL,MINCOADOM,2026,0.0
GLOBAL,MINCOADOM,2027,0.0
GLOBAL,MINCOADOM,2028,0.0
GLOBAL,MINCOADOM,2029,0.0
GLOBAL,MINCOADOM,2030,0.0
GLOBAL,MINCOADOM,2031,0.0
GLOBAL,MINCOADOM,2032,0.0
GLOBAL,MINCOADOM,2033,0.0
GLOBAL,MINCOADOM,2034,0.0
GLOBAL,MINCOADOM,2035,0.0
GLOBAL,MINCOADOM,2036,0.0
GLOBAL,MINCOADOM,2037,0.0
GLOBAL,MINCOADOM,2038,0.0
GLOBAL,MINCOADOM,2039,0.0
GLOBAL,MINCOADOM,2040,0.0
GLOBAL,MINCOADOM,2041,0.0
GLOBAL,MINCOADOM,2042,0.0
GLOBAL,MINCOADOM,2043,0.0
GLOBAL,MINCOADOM,2044,0.0
GLOBAL,MINCOADOM,2045,0.0
GLOBAL,MINCOADOM,2046,0.0
GLOBAL,MINCOADOM,2047,0.0
GLOBAL,MINCOADOM,2048,0.0
GLOBAL,MINCOADOM,2049,0.0
GLOBAL,MINCOADOM,2050,0.0
GLOBAL,MINCOAECU,2021,0.0
GLOBAL,MINCOAECU,2022,0.0
GLOBAL,MINCOAECU,2023,0.0
GLOBAL,MINCOAECU,2024,0.0
GLOBAL,MINCOAECU,2025,0.0
GLOBAL,MINCOAECU,2026,0.0
GLOBAL,MINCOAECU,2027,0.0
GLOBAL,MINCOAECU,2028,0.0
GLOBAL,MINCOAECU,2029,0.0
GLOBAL,MINCOAECU,2030,0.0
GLOBAL,MINCOAECU,2031,0.0
GLOBAL,MINCOAECU,2032,0.0
GLOBAL,MINCOAECU,2033,0.0
GLOBAL,MINCOAECU,2034,0.0
GLOBAL,MINCOAECU,2035,0.0
GLOBAL,MINCOAECU,2036,0.0
GLOBAL,MINCOAECU,2037,0.0
GLOBAL,MINCOAECU,2038,0.0
GLOBAL,MINCOAECU,2039,0.0
GLOBAL,MINCOAECU,2040,0.0
GLOBAL,MINCOAECU,2041,0.0
GLOBAL,MINCOAECU,2042,0.0
GLOBAL,MINCOAECU,2043,0.0
GLOBAL,MINCOAECU,2044,0.0
GLOBAL,MINCOAECU,2045,0.0
GLOBAL,MINCOAECU,2046,0.0
GLOBAL,MINCOAECU,2047,0.0
GLOBAL,MINCOAECU,2048,0.0
GLOBAL,MINCOAECU,2049,0.0
GLOBAL,MINCOAECU,2050,0.0
GLOBAL,MINCOAGTM,2021,0.0
GLOBAL,MINCOAGTM,2022,0.0
GLOBAL,MINCOAGTM,2023,0.0
GLOBAL,MINCOAGTM,2024,0.0
GLOBAL,MINCOAGTM,2025,0.0
GLOBAL,MINCOAGTM,2026,0.0
GLOBAL,MINCOAGTM,2027,0.0
GLOBAL,MINCOAGTM,2028,0.0
GLOBAL,MINCOAGTM,2029,0.0
GLOBAL,MINCOAGTM,2030,0.0
GLOBAL,MINCOAGTM,2031,0.0
GLOBAL,MINCOAGTM,2032,0.0
GLOBAL,MINCOAGTM,2033,0.0
GLOBAL,MINCOAGTM,2034,0.0
GLOBAL,MINCOAGTM,2035,0.0
GLOBAL,MINCOAGTM,2036,0.0
GLOBAL,MINCOAGTM,2037,0.0
GLOBAL,MINCOAGTM,2038,0.0
GLOBAL,MINCOAGTM,2039,0.0
GLOBAL,MINCOAGTM,2040,0.0
GLOBAL,MINCOAGTM,2041,0.0
GLOBAL,MINCOAGTM,2042,0.0
GLOBAL,MINCOAGTM,2043,0.0
GLOBAL,MINCOAGTM,2044,0.0
GLOBAL,MINCOAGTM,2045,0.0
GLOBAL,MINCOAGTM,2046,0.0
GLOBAL,MINCOAGTM,2047,0.0
GLOBAL,MINCOAGTM,2048,0.0
GLOBAL,MINCOAGTM,2049,0.0
GLOBAL,MINCOAGTM,2050,0.0
GLOBAL,MINCOAHND,2021,0.0
GLOBAL,MINCOAHND,2022,0.0
GLOBAL,MINCOAHND,2023,0.0
GLOBAL,MINCOAHND,2024,0.0
GLOBAL,MINCOAHND,2025,0.0
GLOBAL,MINCOAHND,2026,0.0
GLOBAL,MINCOAHND,2027,0.0
GLOBAL,MINCOAHND,2028,0.0
GLOBAL,MINCOAHND,2029,0.0
GLOBAL,MINCOAHND,2030,0.0
GLOBAL,MINCOAHND,2031,0.0
GLOBAL,MINCOAHND,2032,0.0
GLOBAL,MINCOAHND,2033,0.0
GLOBAL,MINCOAHND,2034,0.0
GLOBAL,MINCOAHND,2035,0.0
GLOBAL,MINCOAHND,2036,0.0
GLOBAL,MINCOAHND,2037,0.0
GLOBAL,MINCOAHND,2038,0.0
GLOBAL,MINCOAHND,2039,0.0
GLOBAL,MINCOAHND,2040,0.0
GLOBAL,MINCOAHND,2041,0.0
GLOBAL,MINCOAHND,2042,0.0
GLOBAL,MINCOAHND,2043,0.0
GLOBAL,MINCOAHND,2044,0.0
GLOBAL,MINCOAHND,2045,0.0
GLOBAL,MINCOAHND,2046,0.0
GLOBAL,MINCOAHND,2047,0.0
GLOBAL,MINCOAHND,2048,0.0
GLOBAL,MINCOAHND,2049,0.0
GLOBAL,MINCOAHND,2050,0.0
GLOBAL,MINCOAHTI,2021,0.0
GLOBAL,MINCOAHTI,2022,0.0
GLOBAL,MINCOAHTI,2023,0.0
GLOBAL,MINCOAHTI,2024,0.0
GLOBAL,MINCOAHTI,2025,0.0
GLOBAL,MINCOAHTI,2026,0.0
GLOBAL,MINCOAHTI,2027,0.0
GLOBAL,MINCOAHTI,2028,0.0
GLOBAL,MINCOAHTI,2029,0.0
GLOBAL,MINCOAHTI,2030,0.0
GLOBAL,MINCOAHTI,2031,0.0
GLOBAL,MINCOAHTI,2032,0.0
GLOBAL,MINCOAHTI,2033,0.0
GLOBAL,MINCOAHTI,2034,0.0
GLOBAL,MINCOAHTI,2035,0.0
GLOBAL,MINCOAHTI,2036,0.0
GLOBAL,MINCOAHTI,2037,0.0
GLOBAL,MINCOAHTI,2038,0.0
GLOBAL,MINCOAHTI,2039,0.0
GLOBAL,MINCOAHTI,2040,0.0
GLOBAL,MINCOAHTI,2041,0.0
GLOBAL,MINCOAHTI,2042,0.0
GLOBAL,MINCOAHTI,2043,0.0
GLOBAL,MINCOAHTI,2044,0.0
GLOBAL,MINCOAHTI,2045,0.0
GLOBAL,MINCOAHTI,2046,0.0
GLOBAL,MINCOAHTI,2047,0.0
GLOBAL,MINCOAHTI,2048,0.0
GLOBAL,MINCOAHTI,2049,0.0
GLOBAL,MINCOAHTI,2050,0.0
GLOBAL,MINCOAJAM,2021,0.0
GLOBAL,MINCOAJAM,2022,0.0
GLOBAL,MINCOAJAM,2023,0.0
GLOBAL,MINCOAJAM,2024,0.0
GLOBAL,MINCOAJAM,2025,0.0
GLOBAL,MINCOAJAM,2026,0.0
GLOBAL,MINCOAJAM,2027,0.0
GLOBAL,MINCOAJAM,2028,0.0
GLOBAL,MINCOAJAM,2029,0.0
GLOBAL,MINCOAJAM,2030,0.0
GLOBAL,MINCOAJAM,2031,0.0
GLOBAL,MINCOAJAM,2032,0.0
GLOBAL,MINCOAJAM,2033,0.0
GLOBAL,MINCOAJAM,2034,0.0
GLOBAL,MINCOAJAM,2035,0.0
GLOBAL,MINCOAJAM,2036,0.0
GLOBAL,MINCOAJAM,2037,0.0
GLOBAL,MINCOAJAM,2038,0.0
GLOBAL,MINCOAJAM,2039,0.0
GLOBAL,MINCOAJAM,2040,0.0
GLOBAL,MINCOAJAM,2041,0.0
GLOBAL,MINCOAJAM,2042,0.0
GLOBAL,MINCOAJAM,2043,0.0
GLOBAL,MINCOAJAM,2044,0.0
GLOBAL,MINCOAJAM,2045,0.0
GLOBAL,MINCOAJAM,2046,0.0
GLOBAL,MINCOAJAM,2047,0.0
GLOBAL,MINCOAJAM,2048,0.0
GLOBAL,MINCOAJAM,2049,0.0
GLOBAL,MINCOAJAM,2050,0.0
GLOBAL,MINCOAMEX,2021,0.0
GLOBAL,MINCOAMEX,2022,0.0
GLOBAL,MINCOAMEX,2023,0.0
GLOBAL,MINCOAMEX,2024,0.0
GLOBAL,MINCOAMEX,2025,0.0
GLOBAL,MINCOAMEX,2026,0.0
GLOBAL,MINCOAMEX,2027,0.0
GLOBAL,MINCOAMEX,2028,0.0
GLOBAL,MINCOAMEX,2029,0.0
GLOBAL,MINCOAMEX,2030,0.0
GLOBAL,MINCOAMEX,2031,0.0
GLOBAL,MINCOAMEX,2032,0.0
GLOBAL,MINCOAMEX,2033,0.0
GLOBAL,MINCOAMEX,2034,0.0
GLOBAL,MINCOAMEX,2035,0.0
GLOBAL,MINCOAMEX,2036,0.0
GLOBAL,MINCOAMEX,2037,0.0
GLOBAL,MINCOAMEX,2038,0.0
GLOBAL,MINCOAMEX,2039,0.0
GLOBAL,MINCOAMEX,2040,0.0
GLOBAL,MINCOAMEX,2041,0.0
GLOBAL,MINCOAMEX,2042,0.0
GLOBAL,MINCOAMEX,2043,0.0
GLOBAL,MINCOAMEX,2044,0.0
GLOBAL,MINCOAMEX,2045,0.0
GLOBAL,MINCOAMEX,2046,0.0
GLOBAL,MINCOAMEX,2047,0.0
GLOBAL,MINCOAMEX,2048,0.0
GLOBAL,MINCOAMEX,2049,0.0
GLOBAL,MINCOAMEX,2050,0.0
GLOBAL,MINCOANIC,2021,0.0
GLOBAL,MINCOANIC,2022,0.0
GLOBAL,MINCOANIC,2023,0.0
GLOBAL,MINCOANIC,2024,0.0
GLOBAL,MINCOANIC,2025,0.0
GLOBAL,MINCOANIC,2026,0.0
GLOBAL,MINCOANIC,2027,0.0
GLOBAL,MINCOANIC,2028,0.0
GLOBAL,MINCOANIC,2029,0.0
GLOBAL,MINCOANIC,2030,0.0
GLOBAL,MINCOANIC,2031,0.0
GLOBAL,MINCOANIC,2032,0.0
GLOBAL,MINCOANIC,2033,0.0
GLOBAL,MINCOANIC,2034,0.0
GLOBAL,MINCOANIC,2035,0.0
GLOBAL,MINCOANIC,2036,0.0
GLOBAL,MINCOANIC,2037,0.0
GLOBAL,MINCOANIC,2038,0.0
GLOBAL,MINCOANIC,2039,0.0
GLOBAL,MINCOANIC,2040,0.0
GLOBAL,MINCOANIC,2041,0.0
GLOBAL,MINCOANIC,2042,0.0
GLOBAL,MINCOANIC,2043,0.0
GLOBAL,MINCOANIC,2044,0.0
GLOBAL,MINCOANIC,2045,0.0
GLOBAL,MINCOANIC,2046,0.0
GLOBAL,MINCOANIC,2047,0.0
GLOBAL,MINCOANIC,2048,0.0
GLOBAL,MINCOANIC,2049,0.0
GLOBAL,MINCOANIC,2050,0.0
GLOBAL,MINCOAPAN,2021,0.0
GLOBAL,MINCOAPAN,2022,0.0
GLOBAL,MINCOAPAN,2023,0.0
GLOBAL,MINCOAPAN,2024,0.0
GLOBAL,MINCOAPAN,2025,0.0
GLOBAL,MINCOAPAN,2026,0.0
GLOBAL,MINCOAPAN,2027,0.0
GLOBAL,MINCOAPAN,2028,0.0
GLOBAL,MINCOAPAN,2029,0.0
GLOBAL,MINCOAPAN,2030,0.0
GLOBAL,MINCOAPAN,2031,0.0
GLOBAL,MINCOAPAN,2032,0.0
GLOBAL,MINCOAPAN,2033,0.0
GLOBAL,MINCOAPAN,2034,0.0
GLOBAL,MINCOAPAN,2035,0.0
GLOBAL,MINCOAPAN,2036,0.0
GLOBAL,MINCOAPAN,2037,0.0
GLOBAL,MINCOAPAN,2038,0.0
GLOBAL,MINCOAPAN,2039,0.0
GLOBAL,MINCOAPAN,2040,0.0
GLOBAL,MINCOAPAN,2041,0.0
GLOBAL,MINCOAPAN,2042,0.0
GLOBAL,MINCOAPAN,2043,0.0
GLOBAL,MINCOAPAN,2044,0.0
GLOBAL,MINCOAPAN,2045,0.0
GLOBAL,MINCOAPAN,2046,0.0
GLOBAL,MINCOAPAN,2047,0.0
GLOBAL,MINCOAPAN,2048,0.0
GLOBAL,MINCOAPAN,2049,0.0
GLOBAL,MINCOAPAN,2050,0.0
GLOBAL,MINCOAPER,2021,0.0
GLOBAL,MINCOAPER,2022,0.0
GLOBAL,MINCOAPER,2023,0.0
GLOBAL,MINCOAPER,2024,0.0
GLOBAL,MINCOAPER,2025,0.0
GLOBAL,MINCOAPER,2026,0.0
GLOBAL,MINCOAPER,2027,0.0
GLOBAL,MINCOAPER,2028,0.0
GLOBAL,MINCOAPER,2029,0.0
GLOBAL,MINCOAPER,2030,0.0
GLOBAL,MINCOAPER,2031,0.0
GLOBAL,MINCOAPER,2032,0.0
GLOBAL,MINCOAPER,2033,0.0
GLOBAL,MINCOAPER,2034,0.0
GLOBAL,MINCOAPER,2035,0.0
GLOBAL,MINCOAPER,2036,0.0
GLOBAL,MINCOAPER,2037,0.0
GLOBAL,MINCOAPER,2038,0.0
GLOBAL,MINCOAPER,2039,0.0
GLOBAL,MINCOAPER,2040,0.0
GLOBAL,MINCOAPER,2041,0.0
GLOBAL,MINCOAPER,2042,0.0
GLOBAL,MINCOAPER,2043,0.0
GLOBAL,MINCOAPER,2044,0.0
GLOBAL,MINCOAPER,2045,0.0
GLOBAL,MINCOAPER,2046,0.0
GLOBAL,MINCOAPER,2047,0.0
GLOBAL,MINCOAPER,2048,0.0
GLOBAL,MINCOAPER,2049,0.0
GLOBAL,MINCOAPER,2050,0.0
GLOBAL,MINCOAPRY,2021,0.0
GLOBAL,MINCOAPRY,2022,0.0
GLOBAL,MINCOAPRY,2023,0.0
GLOBAL,MINCOAPRY,2024,0.0
GLOBAL,MINCOAPRY,2025,0.0
GLOBAL,MINCOAPRY,2026,0.0
GLOBAL,MINCOAPRY,2027,0.0
GLOBAL,MINCOAPRY,2028,0.0
GLOBAL,MINCOAPRY,2029,0.0
GLOBAL,MINCOAPRY,2030,0.0
GLOBAL,MINCOAPRY,2031,0.0
GLOBAL,MINCOAPRY,2032,0.0
GLOBAL,MINCOAPRY,2033,0.0
GLOBAL,MINCOAPRY,2034,0.0
GLOBAL,MINCOAPRY,2035,0.0
GLOBAL,MINCOAPRY,2036,0.0
GLOBAL,MINCOAPRY,2037,0.0
GLOBAL,MINCOAPRY,2038,0.0
GLOBAL,MINCOAPRY,2039,0.0
GLOBAL,MINCOAPRY,2040,0.0
GLOBAL,MINCOAPRY,2041,0.0
GLOBAL,MINCOAPRY,2042,0.0
GLOBAL,MINCOAPRY,2043,0.0
GLOBAL,MINCOAPRY,2044,0.0
GLOBAL,MINCOAPRY,2045,0.0
GLOBAL,MINCOAPRY,2046,0.0
GLOBAL,MINCOAPRY,2047,0.0
GLOBAL,MINCOAPRY,2048,0.0
GLOBAL,MINCOAPRY,2049,0.0
GLOBAL,MINCOAPRY,2050,0.0
GLOBAL,MINCOASLV,2021,0.0
GLOBAL,MINCOASLV,2022,0.0
GLOBAL,MINCOASLV,2023,0.0
GLOBAL,MINCOASLV,2024,0.0
GLOBAL,MINCOASLV,2025,0.0
GLOBAL,MINCOASLV,2026,0.0
GLOBAL,MINCOASLV,2027,0.0
GLOBAL,MINCOASLV,2028,0.0
GLOBAL,MINCOASLV,2029,0.0
GLOBAL,MINCOASLV,2030,0.0
GLOBAL,MINCOASLV,2031,0.0
GLOBAL,MINCOASLV,2032,0.0
GLOBAL,MINCOASLV,2033,0.0
GLOBAL,MINCOASLV,2034,0.0
GLOBAL,MINCOASLV,2035,0.0
GLOBAL,MINCOASLV,2036,0.0
GLOBAL,MINCOASLV,2037,0.0
GLOBAL,MINCOASLV,2038,0.0
GLOBAL,MINCOASLV,2039,0.0
GLOBAL,MINCOASLV,2040,0.0
GLOBAL,MINCOASLV,2041,0.0
GLOBAL,MINCOASLV,2042,0.0
GLOBAL,MINCOASLV,2043,0.0
GLOBAL,MINCOASLV,2044,0.0
GLOBAL,MINCOASLV,2045,0.0
GLOBAL,MINCOASLV,2046,0.0
GLOBAL,MINCOASLV,2047,0.0
GLOBAL,MINCOASLV,2048,0.0
GLOBAL,MINCOASLV,2049,0.0
GLOBAL,MINCOASLV,2050,0.0
GLOBAL,MINCOAURY,2021,0.0
GLOBAL,MINCOAURY,2022,0.0
GLOBAL,MINCOAURY,2023,0.0
GLOBAL,MINCOAURY,2024,0.0
GLOBAL,MINCOAURY,2025,0.0
GLOBAL,MINCOAURY,2026,0.0
GLOBAL,MINCOAURY,2027,0.0
GLOBAL,MINCOAURY,2028,0.0
GLOBAL,MINCOAURY,2029,0.0
GLOBAL,MINCOAURY,2030,0.0
GLOBAL,MINCOAURY,2031,0.0
GLOBAL,MINCOAURY,2032,0.0
GLOBAL,MINCOAURY,2033,0.0
GLOBAL,MINCOAURY,2034,0.0
GLOBAL,MINCOAURY,2035,0.0
GLOBAL,MINCOAURY,2036,0.0
GLOBAL,MINCOAURY,2037,0.0
GLOBAL,MINCOAURY,2038,0.0
GLOBAL,MINCOAURY,2039,0.0
GLOBAL,MINCOAURY,2040,0.0
GLOBAL,MINCOAURY,2041,0.0
GLOBAL,MINCOAURY,2042,0.0
GLOBAL,MINCOAURY,2043,0.0
GLOBAL,MINCOAURY,2044,0.0
GLOBAL,MINCOAURY,2045,0.0
GLOBAL,MINCOAURY,2046,0.0
GLOBAL,MINCOAURY,2047,0.0
GLOBAL,MINCOAURY,2048,0.0
GLOBAL,MINCOAURY,2049,0.0
GLOBAL,MINCOAURY,2050,0.0
GLOBAL,MINCOGARG,2021,0.0
GLOBAL,MINCOGARG,2022,0.0
GLOBAL,MINCOGARG,2023,0.0
GLOBAL,MINCOGARG,2024,0.0
GLOBAL,MINCOGARG,2025,0.0
GLOBAL,MINCOGARG,2026,0.0
GLOBAL,MINCOGARG,2027,0.0
GLOBAL,MINCOGARG,2028,0.0
GLOBAL,MINCOGARG,2029,0.0
GLOBAL,MINCOGARG,2030,0.0
GLOBAL,MINCOGARG,2031,0.0
GLOBAL,MINCOGARG,2032,0.0
GLOBAL,MINCOGARG,2033,0.0
GLOBAL,MINCOGARG,2034,0.0
GLOBAL,MINCOGARG,2035,0.0
GLOBAL,MINCOGARG,2036,0.0
GLOBAL,MINCOGARG,2037,0.0
GLOBAL,MINCOGARG,2038,0.0
GLOBAL,MINCOGARG,2039,0.0
GLOBAL,MINCOGARG,2040,0.0
GLOBAL,MINCOGARG,2041,0.0
GLOBAL,MINCOGARG,2042,0.0
GLOBAL,MINCOGARG,2043,0.0
GLOBAL,MINCOGARG,2044,0.0
GLOBAL,MINCOGARG,2045,0.0
GLOBAL,MINCOGARG,2046,0.0
GLOBAL,MINCOGARG,2047,0.0
GLOBAL,MINCOGARG,2048,0.0
GLOBAL,MINCOGARG,2049,0.0
GLOBAL,MINCOGARG,2050,0.0
GLOBAL,MINCOGBOL,2021,0.0
GLOBAL,MINCOGBOL,2022,0.0
GLOBAL,MINCOGBOL,2023,0.0
GLOBAL,MINCOGBOL,2024,0.0
GLOBAL,MINCOGBOL,2025,0.0
GLOBAL,MINCOGBOL,2026,0.0
GLOBAL,MINCOGBOL,2027,0.0
GLOBAL,MINCOGBOL,2028,0.0
GLOBAL,MINCOGBOL,2029,0.0
GLOBAL,MINCOGBOL,2030,0.0
GLOBAL,MINCOGBOL,2031,0.0
GLOBAL,MINCOGBOL,2032,0.0
GLOBAL,MINCOGBOL,2033,0.0
GLOBAL,MINCOGBOL,2034,0.0
GLOBAL,MINCOGBOL,2035,0.0
GLOBAL,MINCOGBOL,2036,0.0
GLOBAL,MINCOGBOL,2037,0.0
GLOBAL,MINCOGBOL,2038,0.0
GLOBAL,MINCOGBOL,2039,0.0
GLOBAL,MINCOGBOL,2040,0.0
GLOBAL,MINCOGBOL,2041,0.0
GLOBAL,MINCOGBOL,2042,0.0
GLOBAL,MINCOGBOL,2043,0.0
GLOBAL,MINCOGBOL,2044,0.0
